-0.420021264,-1.434500156,0.305970255,4.447204139
-0.205208753,-1.373234574,0.34460916,4.495505655
0.006427964,-1.308831381,0.353103916,4.384605169
0.215532373,-1.246061184,0.305536745,4.133358744
0.370980095,-1.202718873,0.236519572,4.003104324
0.52705405,-1.16622841,0.148186021,4.019295477
0.725964225,-1.131506626,0.044700024,4.073724474
0.888679922,-1.112731199,-0.015429204,4.138803067
1.096971486,-1.100140531,-0.062024241,4.225535212
1.267105763,-1.097606569,-0.082234096,4.304912554
1.484281313,-1.101163786,-0.085945838,4.401731792
1.66100581,-1.108258477,-0.085730139,4.447911566
1.838981743,-1.119100643,-0.098250646,4.473765023
2.017596677,-1.13499606,-0.136325141,4.498874151
2.242364456,-1.162892939,-0.201527716,4.576097451
2.469376692,-1.199493244,-0.252434561,4.633153778
2.696932339,-1.245997786,-0.299449147,4.663878316
2.878415033,-1.291190388,-0.34299213,4.695650008
3.104358762,-1.358077372,-0.399603998,4.740782126
3.329523236,-1.436258779,-0.446026614,4.807858668
3.509607266,-1.505897892,-0.465527455,4.857639235
3.689320255,-1.581577687,-0.480868712,4.901615684
3.913284343,-1.683839598,-0.501081722,4.959307578
4.092053794,-1.771188543,-0.518272793,4.997382288
4.270107966,-1.863190135,-0.539080863,5.033795794
4.491772694,-1.984580142,-0.566603996,5.087634932
4.712174589,-2.11307571,-0.595642911,5.127153815
4.887209819,-2.220964229,-0.619730828,5.162337167
5.061023582,-2.333305303,-0.642365571,5.190171404
5.275489102,-2.480544533,-0.679025133,5.221986445
5.444577206,-2.603971247,-0.711909501,5.250659291
5.652434099,-2.765480711,-0.752972127,5.286626477
5.856323875,-2.935119204,-0.788038766,5.329505358
6.05593062,-3.113011385,-0.820000314,5.368398155
6.173588819,-3.2233128,-0.836281906,5.390923352
6.365852887,-3.41328029,-0.865666916,5.429067566
6.553700426,-3.610412654,-0.892545141,5.471528251
6.737069802,-3.814495439,-0.91894667,5.510847083
6.88047295,-3.982485999,-0.93999455,5.540245734
6.91586604,-4.025109484,-0.945132463,5.548528773
7.055692706,-4.198039048,-0.964121707,5.578238419
7.192600257,-4.374735279,-0.982638884,5.602764817
7.35927749,-4.60065096,-1.00853421,5.634291757
7.520923882,-4.831978356,-1.035839752,5.652840588
7.676196476,-5.068223602,-1.072097528,5.655017092
7.790246143,-5.254286197,-1.130968802,5.258158258
7.916561465,-5.483356082,-1.236134397,5.127740106
8.019786259,-5.703421696,-1.399904827,4.464740106
8.080887566,-5.871618642,-1.558799982,4.490079192
8.12348992,-6.04653443,-1.665885417,4.534863751
8.151003872,-6.272962785,-1.744406977,4.613882837
8.153655452,-6.319025358,-1.751444752,4.625844485
8.156580622,-6.505004879,-1.758780674,4.690409862
8.146739039,-6.740612668,-1.741018891,4.75555703
8.132514729,-6.931075406,-1.713858714,4.809567549
8.110270434,-7.172012762,-1.68500272,4.883590939
8.086320122,-7.415992844,-1.664610368,4.927899749
8.061814985,-7.662479212,-1.660098247,4.994254842
8.041803345,-7.861775825,-1.666538533,5.024967186
8.020197882,-8.062313976,-1.68836268,5.075020193
7.991012729,-8.315561784,-1.714223243,5.115272564
7.972114166,-8.468280957,-1.726315925,5.157647158
7.937998404,-8.725017822,-1.737431967,5.215653203
7.901663241,-8.984300579,-1.732985507,5.269540417
7.894174586,-9.036461155,-1.731228294,5.282209965
7.886597839,-9.08873703,-1.729652496,5.294238648
7.86363895,-9.246256544,-1.72377599,5.32991782
7.817384464,-9.564104612,-1.709449567,5.386380004
7.787238062,-9.777976617,-1.696508174,5.426232961
7.779822308,-9.831729821,-1.693409996,5.435672001
7.750381409,-10.04775013,-1.686490863,5.474334792
7.714184933,-10.3199391,-1.68775687,5.516368789
7.685444589,-10.53907895,-1.694435317,5.540293957
7.648408182,-10.8143668,-1.713832111,5.580527425
7.609682774,-11.09166392,-1.731972061,5.62891552
7.57699726,-11.31503765,-1.742598067,5.667951026
7.534388159,-11.59609627,-1.744653242,5.707345426
7.489419432,-11.87874157,-1.746750546,5.744851163
7.453038833,-12.1061692,-1.737985304,5.778563986
7.407250263,-12.39228162,-1.724657133,5.817538552
7.379646112,-12.56483751,-1.720475847,5.839774063
7.333923864,-12.85395674,-1.717124493,5.875422736
7.288232622,-13.14481926,-1.720969782,5.908026857
7.251477734,-13.37868332,-1.727144958,5.934661541
7.205039846,-13.67242585,-1.734568973,5.967754116
7.166882794,-13.90847423,-1.743060576,5.994884208
7.127561197,-14.14543714,-1.752522777,6.0224856
7.076758397,-14.44294694,-1.760429809,6.055242174
7.024644223,-14.74187004,-1.758434425,6.087455472
6.9822338,-14.98206385,-1.752803601,6.113150689
6.939559532,-15.22318211,-1.745519759,6.136662734
6.885527869,-15.52572797,-1.744837053,6.163235393
6.831004823,-15.82947467,-1.749396906,6.187411797
6.786908158,-16.07331538,-1.754796858,6.207218791
6.730707015,-16.37908873,-1.76407231,6.234791617
6.685175612,-16.6246044,-1.766153853,6.254632998
6.673728086,-16.68609422,-1.765819847,6.259788318
6.627651182,-16.93250253,-1.762678707,6.278052806
6.581367333,-17.17961462,-1.756909547,6.293004504
6.523993655,-17.48937371,-1.744705888,6.315108677
6.478398961,-17.73810736,-1.738240713,6.332445657
6.433244358,-17.98757932,-1.735560596,6.347846836
6.377178429,-18.30032061,-1.739139602,6.364993417
6.332279839,-18.55114795,-1.746764765,6.379173381
6.275521319,-18.86539768,-1.759173297,6.398332279
6.217356128,-19.18036294,-1.771980389,6.416800244
6.158053434,-19.49597935,-1.774840463,6.431144372
6.1098633,-19.74888331,-1.77138778,6.445454734
6.0489501,-20.0657333,-1.764387238,6.464946124
5.999756914,-20.31976061,-1.76148377,6.475094502
5.937654768,-20.63769975,-1.764927597,6.48334491
5.925129047,-20.70131172,-1.766633421,6.483606637
5.87450241,-20.95571805,-1.776966427,6.491804841
5.835518416,-21.14664651,-1.790020784,6.503096821
5.769535462,-21.46534635,-1.801097495,6.51815808
5.704111452,-21.77107202,-1.815319346,5.85515808
5.654025389,-21.99170411,-1.849862191,5.32475808
5.587864378,-22.2358326,-1.991412454,4.66175808
5.527265451,-22.40367492,-2.222230726,4.13135808
5.456690806,-22.54411509,-2.565291251,3.60095808
5.354261385,-22.67512727,-3.112737247,3.071030094
5.219324388,-22.74654288,2.821632083,3.113221232
5.094756899,-22.75845542,2.695570364,3.189290754
4.967225113,-22.74023388,2.639863065,3.281798979
4.808515876,-22.6912116,2.624809928,3.381121327
4.651480167,-22.62449465,2.620664891,3.449721807
4.497226574,-22.54577202,2.592107009,3.473296437
4.34829236,-22.45594133,2.519350336,3.482959273
4.238010751,-22.37747327,2.4238119,3.354022719
4.134966819,-22.29125731,2.324136201,3.369978595
4.015718186,-22.17139229,2.211041443,3.410576606
3.927723033,-22.06607519,2.137665288,3.467982241
3.825351895,-21.92407489,2.076172692,3.558554669
3.7293917,-21.77170021,2.040529245,3.666945813
3.655835903,-21.64329127,2.023581501,3.7539193
3.584230083,-21.50983411,2.012021308,3.840725124
3.496098497,-21.3369043,2.004384315,3.941830285
3.409421376,-21.1577103,1.992303091,4.039204862
3.324041372,-20.97284337,1.975523541,4.122078588
3.25692192,-20.82113908,1.958946392,4.188712354
3.191015468,-20.66604394,1.941052978,4.252901637
3.11066364,-20.46745489,1.918017167,4.33030714
3.048270544,-20.30477644,1.899234302,4.397278125
2.972310985,-20.09667098,1.881135326,4.479486876
2.927943268,-19.96927616,1.871012227,4.530748366
2.855544336,-19.75279187,1.858902391,4.618269727
2.785074872,-19.53128748,1.848034018,4.698807612
2.729986846,-19.35057453,1.839313105,4.764595446
2.661849863,-19.12063481,1.836493147,4.842919893
2.607424814,-18.93380327,1.84052959,4.902041932
2.566443531,-18.79211899,1.84528717,4.944847422
2.483444184,-18.50503447,1.855689406,5.031311806
2.42686633,-18.31098965,1.862536716,5.088889424
2.36911176,-18.11491621,1.867837124,5.14539577
2.295466657,-17.86698998,1.869138334,5.212914016
2.220822118,-17.61601011,1.862572413,5.273815675
2.190791417,-17.51476956,1.858737403,5.299064138
2.145671239,-17.36195833,1.852460156,5.334976163
2.06987009,-17.10507879,1.849753833,5.391059541
1.993407603,-16.8454481,1.853632074,5.444280413
1.91601265,-16.58333789,1.860971409,5.496764506
1.88471207,-16.47785642,1.86422205,5.515136775
1.837330107,-16.31905077,1.869089723,5.54191082
1.756918579,-16.05288498,1.877651267,5.588532408
1.67451373,-15.78500691,1.885655252,5.633155664
1.589797366,-15.51540921,1.893603081,5.678482839
1.502697372,-15.2442218,1.90092944,5.723253914
1.431149648,-15.02632221,1.908023997,5.750749651
1.357484219,-14.80793413,1.920706874,5.781460448
1.262751313,-14.53400789,1.933586375,5.819577609
1.184738505,-14.31425554,1.94133165,5.846393339
1.124928582,-14.14917643,1.946152022,5.864458197
1.022400785,-13.87380134,1.957879085,5.894544609
0.980412649,-13.76357432,1.963227261,5.906203309
0.916417754,-13.59817529,1.971012166,5.922277697
0.806394028,-13.32250395,1.988923083,5.956818971
0.692520564,-13.0465487,2.002584501,5.99088441
0.574791993,-12.7703342,2.01167064,6.025707514
0.453340265,-12.4939993,2.019058661,6.053581797
0.353774157,-12.27296015,2.024334763,6.072507163
0.328582885,-12.21770679,2.025474034,6.077149581
0.226574263,-11.99674805,2.03070073,6.095904172
0.122693631,-11.77574973,2.035994373,6.119014817
-0.008828919,-11.49905856,2.033520493,6.138002275
-0.114819622,-11.27752746,2.025994889,6.14064442
-0.242351701,-11.00700196,1.992781856,5.744048513
-0.266409855,-10.95484245,1.982319187,5.611448513
-0.358445758,-10.74995329,1.932572443,5.621448051
-0.446415199,-10.54259405,1.883872686,5.64841598
-0.530020493,-10.33220127,1.848039591,5.680094819
-0.570162473,-10.22582952,1.836296557,5.698628486
-0.628237365,-10.06476605,1.824164092,5.724148746
-0.720408379,-9.792851216,1.821465486,5.769213197
-0.788669057,-9.579356296,1.820525517,5.505057855
-0.866200876,-9.315155917,1.79321863,5.51081359
-0.919970764,-9.109603067,1.736193736,4.98041359
-0.961774695,-8.918796036,1.632572289,4.85724187
-0.998871857,-8.678114136,1.521021788,4.899510556
-1.018593165,-8.432831438,1.451301896,4.957991175
-1.020507207,-8.383288486,1.441927809,4.964088538
-1.023136733,-8.184429561,1.426857668,4.985841106
-1.021646683,-8.034732543,1.444555943,4.998787057
-1.015393131,-7.784433315,1.50195025,5.022488088
-1.009136744,-7.5323429,1.571085725,5.083689528
-1.005669967,-7.328482639,1.606345945,5.11955899
-1.003037642,-7.071730258,1.608439272,5.157302111
-1.001173733,-6.813218482,1.577241597,5.188875525
-1.000673191,-6.761332141,1.568475908,5.198367659
-0.997673718,-6.552936854,1.53142116,5.230299189
-0.992389743,-6.343527075,1.497930527,5.248718492
-0.984119377,-6.088993904,1.482634517,4.723020701
-0.981387077,-5.908055192,1.526088705,4.192620701
-0.988149637,-5.71184912,1.69364107,3.529620701
-1.010400222,-5.550257549,1.987051199,3.000235451
-1.057086228,-5.41358824,2.256451213,2.872600997
-1.118003991,-5.316280483,2.407547017,2.87737856
-1.217520808,-5.212585829,2.570158442,2.88309936
-1.336294318,-5.129075165,2.713420735,2.94450094
-1.441760562,-5.075407117,2.813285251,2.985181235
-1.582370172,-5.022478493,2.91286909,3.041822335
-1.730743983,-4.982338617,2.983270937,3.126070636
-1.85469322,-4.957303718,3.021473733,3.220148075
-2.015817125,-4.932225982,3.049626307,3.31908946
-2.048733113,-4.927962969,3.054691954,3.340018087
-2.182682202,-4.913233357,3.075992123,3.416790276
-2.320369856,-4.901910634,3.098058881,3.511594502
-2.461968741,-4.893286595,3.115818378,3.601537721
-2.644059941,-4.884437862,3.119601726,3.714012586
-2.793942409,-4.878158794,3.114408026,3.804250437
-2.947137702,-4.872089554,3.106970917,3.88317182
-3.143070815,-4.863355853,3.090180144,3.980736921
-3.343558857,-4.852425815,3.06947253,4.065349249
-3.546848949,-4.837436389,3.035660775,4.094109169
-3.709742181,-4.819803344,2.982562969,4.100020467
-3.865312129,-4.796098724,2.895376545,3.836928993
-4.046019587,-4.755520793,2.752395007,3.57426266
-4.17548382,-4.712909168,2.609055543,3.311309555
-4.318763029,-4.64433554,2.426024795,3.047501794
-4.415424821,-4.57697728,2.274477039,2.917575103
-4.498324165,-4.494949735,2.139745539,2.920666102
-4.582245916,-4.375605593,1.981181473,2.924367358
-4.63295635,-4.270247909,1.854475095,2.927203642
-4.674984492,-4.130160866,1.691562253,2.930599895
-4.691161891,-4.014102715,1.559087955,2.933202454
-4.691660778,-3.896819955,1.425839699,2.935707415
-4.670298086,-3.751701705,1.258768023,2.938706931
-4.636027956,-3.639306449,1.125510674,2.94100547
-4.587355427,-3.53225573,0.994953617,2.943217812
-4.508566733,-3.407970455,0.845091664,2.950956965
-4.432815571,-3.317105906,0.738029883,2.97686357
-4.32459078,-3.213184216,0.632647969,3.048665231
-4.228570459,-3.135829321,0.575962267,3.138390212
-4.098669001,-3.043620345,0.535506293,3.261141086
-3.959314408,-2.953907883,0.51648406,3.388855349
-3.812055696,-2.865179581,0.505750087,3.512380466
-3.689356829,-2.794076976,0.500712812,3.596129688
-3.65806904,-2.776348773,0.498583168,3.617956733
-3.530217366,-2.705807738,0.483808074,3.705659865
-3.398389508,-2.635012012,0.471783808,3.79871734
-3.262631941,-2.563718753,0.463928627,3.892113307
-3.193272634,-2.527879384,0.460724508,3.937401781
-3.087480439,-2.473802102,0.457263902,4.005983198
-2.907398026,-2.382743587,0.455854267,4.081874197
-2.722170433,-2.292680276,0.434524747,4.17031046
-2.570108612,-2.221222431,0.414435766,4.249907391
-2.375368629,-2.131753267,0.403807556,4.337926747
-2.175553484,-2.042945653,0.394494629,4.423705527
-2.012099182,-1.972493271,0.385153668,4.492632668
-1.845481235,-1.902327999,0.377140618,4.560376207
-1.632899876,-1.815692444,0.362178913,4.638630113
-1.503049642,-1.764193794,0.353572193,4.691388313
-1.28300564,-1.678228837,0.350836214,4.775355559
-1.059278756,-1.592094138,0.35592343,4.819736299
-0.877917646,-1.523912783,0.349751692,4.883592199
-0.651968345,-1.440517607,0.33785635,4.768887776
-0.43063499,-1.363084502,0.299824261,4.637156152
